Date,Open,High,Low,Close,Adj Close,Volume
04-janv.-21,134.660004,135.300003,132.970001,134.929993,126.694969,444900
04-mai-21,136.630005,137.889999,135.339996,137.619995,129.220795,385500
04-juin-21,137.399994,139.470001,136.149994,136.649994,128.309998,831800
04-juil.-21,136.639999,139.009995,135.509995,137.610001,129.211411,500700
04-août-21,137.729996,138.570007,136.500000,137.779999,129.371033,526100
04-sept.-21,138.500000,138.929993,137.669998,138.320007,129.878098,686000
04-déc.-21,139.410004,142.130005,138.500000,141.429993,132.798264,613400
13-avr.-21,140.100006,143.309998,138.570007,143.029999,134.300644,752500
14-avr.-21,143.759995,147.529999,143.259995,144.960007,136.112854,662800
15-avr.-21,145.669998,146.199997,142.429993,142.990005,134.263077,620500
16-avr.-21,144.149994,145.169998,142.949997,145.020004,136.169189,594200
19-avr.-21,145.429993,146.240005,143.080002,144.509995,135.690308,666500
20-avr.-21,144.500000,145.869995,141.330002,143.000000,134.272461,370200
21-avr.-21,142.740005,145.000000,141.889999,144.699997,135.868713,514300
22-avr.-21,145.419998,147.559998,142.899994,145.089996,136.234879,478500
23-avr.-21,146.550003,147.729996,145.100006,146.449997,137.511887,583400
26-avr.-21,146.699997,147.220001,143.610001,144.919998,136.075272,860800
27-avr.-21,139.500000,145.139999,136.949997,143.250000,134.507172,1285000
28-avr.-21,143.929993,143.929993,136.429993,137.750000,129.342865,898100
29-avr.-21,138.800003,139.259995,136.020004,137.520004,129.126923,986200
30-avr.-21,137.779999,140.740005,137.039993,140.029999,131.483704,1622800
05-mars-21,142.009995,143.970001,140.880005,142.720001,134.009537,432400
05-avr.-21,142.220001,142.589996,139.779999,142.279999,133.596375,441100
05-mai-21,143.550003,143.850006,140.520004,141.000000,132.394531,425900
05-juin-21,141.339996,143.570007,140.889999,143.570007,134.807663,437200
05-juil.-21,143.910004,145.240005,142.690002,144.520004,135.699692,347000
05-oct.-21,145.229996,145.789993,141.250000,141.259995,132.638641,516300
05-nov.-21,138.839996,141.630005,137.059998,141.300003,132.676224,657400
05-déc.-21,140.550003,140.550003,130.850006,131.410004,123.389809,855100
13-mai-21,132.000000,135.559998,131.800003,134.419998,126.216125,572800
14-mai-21,136.039993,136.869995,133.710007,134.410004,126.206718,701800
17-mai-21,134.399994,134.750000,131.009995,132.600006,124.507195,639300
18-mai-21,133.500000,135.100006,130.580002,130.800003,122.817047,425000
19-mai-21,128.419998,131.570007,127.239998,131.080002,123.079948,700700
20-mai-21,131.080002,131.759995,128.240005,129.139999,121.258354,757000
21-mai-21,128.500000,130.000000,127.720001,129.000000,121.126892,1001800
24-mai-21,130.169998,130.169998,128.000000,128.889999,121.023621,965000
25-mai-21,129.179993,131.490005,128.610001,130.139999,122.197311,1068100
26-mai-21,130.050003,131.869995,130.000000,131.080002,123.079948,544800
27-mai-21,132.279999,132.679993,129.880005,132.100006,124.037720,568300
28-mai-21,132.080002,132.080002,130.479996,131.220001,123.801849,470400
06-janv.-21,132.000000,134.770004,131.509995,133.600006,126.047302,574800
06-févr.-21,132.039993,132.679993,125.239998,128.039993,120.801605,2374000
06-mars-21,128.100006,128.679993,124.430000,125.070000,117.999504,1685800
06-avr.-21,125.769997,126.349998,122.669998,125.550003,118.452377,1270600
06-juil.-21,125.360001,126.000000,123.320000,124.940002,117.876854,956800
06-août-21,125.589996,125.970001,123.309998,125.610001,118.508980,720500
06-sept.-21,125.370003,125.739998,123.430000,123.800003,116.801308,600000
06-oct.-21,124.910004,128.660004,124.589996,127.339996,120.141174,1261900
06-nov.-21,127.769997,131.410004,127.760002,131.089996,123.679184,1020400
14-juin-21,131.149994,132.630005,128.419998,129.559998,122.235672,1301300
15-juin-21,129.589996,131.330002,128.750000,130.699997,123.311218,852000
16-juin-21,130.660004,132.119995,128.520004,131.729996,124.282997,794600
17-juin-21,131.660004,132.500000,129.149994,131.520004,124.084869,1464700
18-juin-21,130.059998,132.220001,129.220001,130.990005,123.584839,2376200
21-juin-21,131.889999,133.910004,129.449997,132.770004,125.264214,727300
22-juin-21,133.429993,135.220001,131.710007,133.789993,126.226540,1059800
23-juin-21,134.800003,134.800003,130.270004,130.470001,123.094231,829100
24-juin-21,131.110001,132.289993,129.630005,132.220001,124.745293,822000
25-juin-21,132.389999,135.460007,131.729996,133.860001,126.292595,1349900
28-juin-21,133.869995,135.089996,132.000000,134.419998,126.820923,509500
29-juin-21,135.399994,136.740005,134.600006,135.910004,128.226700,503600
30-juin-21,135.160004,137.429993,134.490005,136.960007,129.217361,604500
07-janv.-21,132.000000,134.880005,130.559998,134.330002,126.736015,967700
07-févr.-21,135.000000,136.460007,134.460007,135.300003,127.651199,622000
07-juin-21,134.710007,135.460007,131.690002,133.809998,126.245415,625000
07-juil.-21,134.179993,135.529999,132.910004,134.699997,127.085098,367800
07-août-21,133.000000,134.750000,130.470001,133.309998,125.773682,429200
07-sept.-21,134.660004,136.309998,134.279999,136.149994,128.453125,450400
07-déc.-21,135.940002,136.669998,134.289993,135.720001,128.047424,546700
13-juil.-21,135.100006,135.619995,130.000000,130.669998,123.282928,650900
14-juil.-21,130.020004,132.110001,129.509995,130.949997,123.547073,465000
15-juil.-21,130.190002,130.869995,128.279999,129.889999,122.547005,345100
16-juil.-21,130.710007,131.490005,127.620003,127.790001,120.565735,314900
19-juil.-21,126.339996,128.440002,125.070000,128.100006,120.858223,664000
20-juil.-21,129.550003,135.490005,128.520004,134.880005,127.254929,702900
21-juil.-21,135.389999,136.929993,133.589996,135.250000,127.604034,439200
22-juil.-21,135.479996,135.720001,133.300003,133.809998,126.245415,316300
23-juil.-21,135.000000,137.000000,133.429993,134.220001,126.632240,672600
26-juil.-21,135.419998,139.789993,135.419998,139.000000,131.141998,1300600
27-juil.-21,132.529999,134.500000,128.869995,130.910004,123.509361,1583500
28-juil.-21,131.000000,131.500000,127.010002,128.720001,121.443146,833600
29-juil.-21,129.169998,132.250000,129.050003,130.199997,122.839485,583800
30-juil.-21,129.839996,133.380005,129.479996,131.070007,123.660294,572400
08-févr.-21,131.279999,132.809998,130.160004,130.589996,123.207443,313800
08-mars-21,131.309998,134.369995,129.000000,134.250000,126.660530,647200
08-avr.-21,134.160004,135.580002,132.809998,133.229996,125.698204,480300
08-mai-21,133.259995,135.000000,132.149994,132.850006,125.339668,260400
08-juin-21,132.669998,133.169998,131.270004,131.470001,124.037720,252600
08-sept.-21,131.470001,131.470001,128.669998,128.740005,121.462029,388200
08-oct.-21,128.470001,132.139999,127.699997,131.889999,124.433975,430200
08-nov.-21,132.210007,135.520004,131.039993,135.300003,127.651199,531200
08-déc.-21,134.869995,135.570007,132.710007,134.979996,127.349289,375400
13-août-21,134.679993,135.009995,131.460007,132.449997,124.962288,384000
16-août-21,132.449997,134.100006,130.410004,133.350006,125.811417,346000
17-août-21,132.039993,132.100006,127.750000,128.889999,121.603554,499700
18-août-21,128.630005,129.100006,126.349998,126.480003,119.329796,420200
19-août-21,125.330002,127.059998,123.129997,123.500000,116.518265,399200
20-août-21,123.750000,125.680000,123.379997,124.580002,117.537201,502200
23-août-21,125.519997,126.570000,124.849998,125.099998,118.027817,352000
24-août-21,125.279999,128.210007,125.279999,127.169998,119.980782,622100
25-août-21,128.360001,128.490005,126.139999,126.360001,119.216583,495800
26-août-21,126.239998,126.239998,122.260002,123.169998,116.206909,458500
27-août-21,122.610001,124.300003,121.489998,123.070000,116.112572,777200
30-août-21,123.690002,126.690002,122.870003,123.550003,116.565437,537700
31-août-21,122.430000,122.459999,118.239998,119.760002,113.568802,666500
09-janv.-21,119.779999,120.570000,118.559998,119.050003,112.895515,705500
09-févr.-21,118.830002,121.099998,117.500000,119.110001,112.952393,654400
09-mars-21,119.010002,120.849998,117.660004,120.739998,114.498131,527900
09-juil.-21,120.790001,121.760002,116.480003,116.540001,110.515266,799700
09-août-21,116.260002,116.370003,114.209999,115.300003,109.339378,763400
09-sept.-21,115.320000,117.970001,114.220001,117.519997,111.444595,746500
09-oct.-21,118.339996,121.040001,117.680000,119.889999,113.692070,877000
13-sept.-21,120.500000,123.139999,120.440002,121.730003,115.436951,778600
14-sept.-21,122.680000,122.680000,118.629997,119.650002,113.464485,523400
15-sept.-21,119.410004,122.470001,119.199997,122.220001,115.901627,741500
16-sept.-21,122.400002,125.250000,121.760002,122.040001,115.730927,720100
17-sept.-21,121.150002,121.500000,118.169998,119.690002,113.502426,2679300
20-sept.-21,117.199997,118.400002,114.690002,117.180000,111.122177,595200
21-sept.-21,118.010002,118.750000,115.430000,116.269997,110.259224,458100
22-sept.-21,116.870003,120.080002,116.510002,118.570000,112.440331,386400
23-sept.-21,119.639999,121.260002,119.309998,120.379997,114.156731,490300
24-sept.-21,120.500000,121.730003,120.050003,120.820000,114.574013,542600
27-sept.-21,120.470001,122.110001,119.599998,121.500000,115.218849,554900
28-sept.-21,121.709999,123.230003,119.910004,122.169998,115.854210,525800
29-sept.-21,123.779999,125.449997,123.070000,123.910004,117.504272,646200
30-sept.-21,124.309998,124.309998,119.510002,119.660004,113.473976,826800
10-janv.-21,120.470001,122.639999,119.250000,121.250000,114.981773,692400
10-avr.-21,121.779999,127.500000,121.000000,121.879997,115.579193,1175400
10-mai-21,121.849998,126.290001,121.500000,122.570000,116.233528,1131000
10-juin-21,121.000000,121.930000,119.379997,121.360001,115.086098,770100
10-juil.-21,122.000000,125.190002,122.000000,124.010002,117.599098,1107500
10-août-21,124.370003,128.410004,124.050003,127.440002,120.851761,855800
10-nov.-21,128.000000,128.919998,126.570000,127.040001,120.472435,595200
10-déc.-21,127.430000,128.889999,125.379997,126.309998,119.780190,425100
13-oct.-21,126.750000,127.379997,124.190002,125.760002,119.258621,475100
14-oct.-21,127.750000,128.830002,125.970001,128.529999,121.885414,661200
15-oct.-21,129.179993,130.850006,128.360001,130.500000,123.753563,593200
18-oct.-21,129.970001,132.419998,129.800003,132.199997,125.365677,427900
19-oct.-21,132.500000,132.500000,129.669998,130.949997,124.180305,455100
20-oct.-21,130.490005,130.490005,126.349998,126.379997,119.846565,460300
21-oct.-21,125.949997,128.160004,125.290001,127.879997,121.269020,512900
22-oct.-21,128.360001,128.979996,125.750000,126.129997,119.609482,498600
25-oct.-21,126.879997,127.639999,124.080002,126.260002,119.732765,730100
26-oct.-21,117.989998,119.769997,114.500000,116.250000,110.240257,2418900
27-oct.-21,114.370003,118.820000,113.120003,117.239998,111.179077,1473100
28-oct.-21,117.389999,118.510002,114.870003,115.269997,109.310905,1048700
29-oct.-21,114.870003,116.870003,113.959999,114.949997,109.007454,1121600
11-janv.-21,117.099998,121.029999,117.059998,120.070000,113.862770,833600
11-févr.-21,120.120003,122.510002,119.070000,121.500000,115.218849,697700
11-mars-21,121.699997,124.389999,121.480003,123.029999,116.669746,550800
11-avr.-21,123.680000,124.230003,121.040001,123.709999,117.314583,660800
11-mai-21,124.639999,126.949997,123.000000,123.680000,117.286140,532400
11-août-21,124.050003,124.349998,121.139999,123.519997,117.134422,585200
11-sept.-21,123.230003,123.550003,119.290001,120.739998,114.498131,501800
11-oct.-21,120.339996,122.010002,119.220001,119.779999,113.587753,451700
11-nov.-21,119.309998,120.510002,118.599998,119.660004,113.473976,493600
11-déc.-21,119.930000,124.510002,119.040001,124.250000,117.826675,672700
15-nov.-21,125.089996,126.690002,124.400002,125.489998,119.002563,449500
16-nov.-21,125.000000,126.150002,123.139999,125.180000,118.708618,522600
17-nov.-21,124.529999,125.169998,121.410004,121.839996,115.541267,370400
18-nov.-21,122.440002,122.440002,120.209999,121.220001,114.953323,313900
19-nov.-21,120.800003,122.809998,119.669998,119.699997,113.511902,448600
22-nov.-21,120.650002,124.620003,119.830002,123.839996,117.437874,725600
23-nov.-21,123.209999,124.209999,120.000000,121.589996,115.304184,509900
24-nov.-21,120.489998,122.610001,120.120003,122.379997,116.053368,356500
26-nov.-21,120.300003,121.930000,118.089996,119.339996,113.170502,275800
29-nov.-21,120.870003,120.870003,115.720001,116.070000,110.069572,570400
30-nov.-21,114.839996,115.309998,110.559998,111.790001,106.589363,701600
12-janv.-21,114.330002,116.550003,110.779999,110.889999,105.731239,350200
12-févr.-21,111.459999,115.199997,111.459999,113.410004,108.134003,370700
12-mars-21,114.110001,114.110001,110.099998,111.330002,106.150764,504800
12-juin-21,112.180000,114.160004,110.820000,112.349998,107.123306,370100
12-juil.-21,112.769997,113.889999,110.839996,111.269997,106.093552,693700
12-août-21,111.910004,112.160004,110.629997,111.470001,106.284248,642300
12-sept.-21,111.230003,111.779999,108.019997,108.129997,103.099632,594300
12-oct.-21,108.769997,109.199997,105.540001,106.430000,101.478722,433300
13-déc.-21,107.139999,110.250000,105.449997,106.889999,101.917320,652400
14-déc.-21,106.519997,108.389999,105.970001,106.220001,101.278488,677000
15-déc.-21,106.099998,109.769997,105.330002,109.529999,104.434494,611100
16-déc.-21,109.949997,111.400002,107.379997,107.500000,102.498940,714700
17-déc.-21,105.650002,106.379997,102.470001,102.970001,98.179680,1652300
20-déc.-21,101.970001,104.089996,100.519997,102.550003,97.779228,887500
21-déc.-21,103.470001,106.879997,103.070000,104.519997,99.657562,697500
22-déc.-21,104.610001,107.629997,104.089996,105.250000,100.353615,609700
23-déc.-21,105.730003,106.860001,105.500000,106.269997,101.326157,389300
27-déc.-21,106.000000,107.339996,105.510002,107.000000,102.022186,387900
28-déc.-21,107.589996,109.080002,107.470001,108.330002,103.290337,302400
29-déc.-21,107.910004,109.180000,107.790001,109.019997,103.948212,272600
30-déc.-21,108.690002,110.669998,108.690002,109.709999,104.606125,300400
31-déc.-21,109.519997,110.769997,108.500000,109.910004,104.796829,315300
01-mars-22,110.389999,110.550003,108.519997,110.330002,105.197296,421900
01-avr.-22,111.000000,114.800003,110.330002,113.620003,108.334221,649000
01-mai-22,114.000000,117.529999,113.519997,113.809998,108.515396,1068300
01-juin-22,113.459999,115.459999,111.739998,114.610001,109.278175,381900
01-juil.-22,115.690002,118.110001,113.830002,114.849998,109.507004,716600
01-oct.-22,114.620003,117.849998,112.849998,117.790001,112.310234,678100
01-nov.-22,117.879997,118.279999,114.839996,117.059998,111.614197,693300
01-déc.-22,116.959999,118.120003,116.120003,117.040001,111.595123,508600
13-janv.-22,117.660004,119.970001,117.070000,118.820000,113.292320,691800
14-janv.-22,117.540001,118.949997,116.760002,118.860001,113.330460,817300
18-janv.-22,118.480003,118.480003,111.430000,111.839996,106.637047,1349300
19-janv.-22,112.199997,114.699997,112.110001,113.029999,107.771667,672400
20-janv.-22,113.639999,113.639999,106.510002,106.860001,101.888718,716900
21-janv.-22,105.720001,106.680000,102.339996,105.779999,100.858948,1424000
24-janv.-22,104.919998,110.559998,103.199997,110.129997,105.006584,1104400
25-janv.-22,109.139999,110.949997,104.830002,109.199997,104.119850,1382200
26-janv.-22,111.639999,114.150002,110.309998,111.320000,106.141220,957500
27-janv.-22,112.800003,114.129997,107.089996,108.970001,103.900558,914300
28-janv.-22,109.360001,113.500000,109.000000,112.239998,107.018433,783000
31-janv.-22,111.790001,113.519997,110.250000,112.589996,107.352150,1359300
02-janv.-22,112.379997,115.099998,112.120003,115.019997,109.669098,649700
02-févr.-22,115.430000,115.989998,112.559998,114.769997,109.430725,588900
02-mars-22,115.000000,116.000000,114.000000,114.440002,109.116089,522600
02-avr.-22,113.949997,116.519997,111.989998,115.150002,109.793045,983200
02-juil.-22,115.339996,116.970001,113.309998,116.400002,110.984901,703000
02-août-22,116.970001,119.589996,115.650002,119.379997,113.826263,659600
02-sept.-22,119.980003,120.830002,119.050003,120.489998,114.884636,699700
02-oct.-22,119.019997,123.129997,119.019997,119.430000,113.873940,457700
02-nov.-22,120.050003,122.540001,119.709999,120.620003,115.008575,632100
14-févr.-22,120.489998,122.199997,118.430000,118.760002,113.235107,643000
15-févr.-22,120.029999,124.019997,118.940002,123.250000,117.516228,654200
16-févr.-22,122.290001,127.370003,122.139999,126.730003,120.834335,711200
17-févr.-22,124.680000,126.000000,123.489998,124.650002,118.851089,622000
18-févr.-22,124.550003,127.260002,124.190002,124.580002,118.784355,642900
22-févr.-22,123.669998,126.739998,121.930000,123.040001,117.315994,735100
23-févr.-22,123.970001,123.989998,120.089996,120.220001,114.627190,664600
24-févr.-22,116.669998,121.620003,115.230003,118.120003,112.624893,1321000
25-févr.-22,117.059998,120.629997,117.059998,119.730003,114.159988,787600
28-févr.-22,117.660004,121.830002,117.660004,121.510002,116.479805,597700
03-janv.-22,121.000000,121.629997,116.050003,116.669998,111.840172,772600
03-févr.-22,117.000000,122.910004,116.269997,120.970001,115.962166,787900
03-mars-22,122.040001,122.410004,118.389999,121.949997,116.901581,559400
03-avr.-22,120.540001,121.070000,116.279999,117.760002,112.885048,928300
03-juil.-22,117.250000,117.970001,106.980003,109.400002,104.871124,2496400
03-août-22,109.410004,111.989998,106.849998,108.540001,104.046730,1643600
03-sept.-22,111.989998,113.650002,111.400002,112.690002,108.024925,508800
03-oct.-22,110.769997,113.669998,108.629997,110.690002,106.107735,643700
03-nov.-22,111.989998,111.989998,105.910004,106.440002,102.033669,513500
14-mars-22,107.250000,107.930000,103.209999,104.389999,100.068520,863000
15-mars-22,105.139999,107.029999,103.769997,106.160004,101.765259,704400
16-mars-22,107.580002,109.449997,105.120003,107.099998,102.666336,788100
17-mars-22,105.809998,107.269997,104.879997,106.389999,101.985725,514600
18-mars-22,104.370003,111.099998,104.370003,110.260002,105.695518,1597300
21-mars-22,110.589996,112.599998,107.190002,108.230003,103.749557,539400
22-mars-22,108.550003,110.739998,108.480003,109.529999,104.995743,486800
23-mars-22,108.489998,108.879997,103.699997,103.730003,99.435852,792300
24-mars-22,105.000000,107.629997,103.800003,106.830002,102.407524,635400
25-mars-22,107.099998,107.239998,104.870003,106.500000,102.091179,450800
28-mars-22,106.800003,107.790001,104.139999,107.629997,103.174393,510300
29-mars-22,109.459999,113.540001,109.449997,112.150002,107.507286,601500
30-mars-22,111.610001,113.120003,110.230003,110.879997,106.289864,712500
31-mars-22,109.940002,109.959999,105.000000,105.320000,100.960030,877300
04-janv.-22,105.849998,106.839996,104.629997,106.440002,102.033669,771000
04-avr.-22,106.580002,108.379997,105.820000,107.889999,103.423637,440500
04-mai-22,107.010002,107.889999,103.360001,103.800003,99.502953,1155100
04-juin-22,102.610001,103.680000,99.680000,102.699997,98.448494,933400
04-juil.-22,101.570000,104.029999,100.930000,103.610001,99.320816,659400
04-août-22,103.589996,105.820000,102.910004,104.550003,100.221901,535900
04-nov.-22,103.949997,106.870003,103.120003,105.739998,101.362640,775600
04-déc.-22,106.839996,109.000000,105.320000,105.800003,101.420166,476700
13-avr.-22,106.000000,107.650002,105.550003,107.400002,102.953918,385500
14-avr.-22,107.680000,108.769997,106.419998,107.239998,102.800545,553100
18-avr.-22,106.320000,107.660004,104.010002,105.620003,101.247612,576000
19-avr.-22,105.910004,109.540001,105.910004,108.989998,104.478088,514000
20-avr.-22,109.260002,111.000000,107.790001,108.610001,104.113831,447200
21-avr.-22,110.720001,110.720001,106.510002,106.800003,102.378769,469200
22-avr.-22,105.610001,106.730003,102.940002,103.160004,98.889442,658400
25-avr.-22,102.919998,107.239998,101.750000,106.779999,102.359573,1286700
26-avr.-22,99.540001,104.800003,96.300003,98.489998,94.412758,2360200
27-avr.-22,99.199997,100.980003,95.000000,97.139999,93.118660,1088100
28-avr.-22,98.279999,99.150002,94.559998,97.629997,93.588371,853800
29-avr.-22,96.940002,100.500000,94.699997,94.940002,91.009735,963600
05-févr.-22,94.699997,97.690002,94.239998,97.110001,93.089905,785400
05-mars-22,96.449997,103.019997,96.040001,102.860001,98.601860,963700
05-avr.-22,103.000000,111.370003,102.449997,111.239998,106.634949,1143600
05-mai-22,109.779999,109.779999,102.709999,104.150002,99.838455,902100
05-juin-22,104.349998,107.089996,101.599998,104.779999,100.442383,667400
05-sept.-22,103.000000,106.419998,102.120003,104.029999,99.723419,788900
05-oct.-22,105.080002,106.209999,99.650002,101.620003,97.413208,742600
05-nov.-22,102.220001,103.410004,99.730003,100.169998,96.023224,756900
05-déc.-22,99.550003,105.470001,99.440002,105.309998,100.950439,724300
13-mai-22,106.500000,112.029999,106.000000,111.360001,106.749985,953700
16-mai-22,110.349998,110.820000,106.089996,106.769997,102.349991,690500
17-mai-22,109.449997,112.349998,108.050003,111.879997,107.248444,1087100
18-mai-22,107.639999,108.720001,101.269997,103.089996,98.822342,964900
19-mai-22,100.519997,102.629997,98.220001,101.000000,96.818863,1199200
20-mai-22,102.220001,102.589996,95.370003,98.570000,94.489456,1433800
23-mai-22,99.000000,102.489998,98.480003,100.720001,96.550461,696500
24-mai-22,99.250000,100.519997,95.709999,97.449997,93.415825,734100
25-mai-22,97.120003,103.809998,96.959999,103.139999,98.870277,429600
26-mai-22,103.400002,106.750000,103.400002,105.169998,100.816231,359800
27-mai-22,106.139999,107.370003,105.650002,107.250000,102.810127,308900
31-mai-22,106.949997,107.120003,103.699997,106.550003,102.752274,468400
06-janv.-22,107.419998,107.650002,101.889999,103.510002,99.820618,594100
06-févr.-22,104.059998,106.879997,103.660004,106.750000,102.945137,357600
06-mars-22,105.320000,105.320000,99.500000,100.000000,96.435730,768000
06-juin-22,101.089996,104.199997,99.730003,103.570000,99.878487,565800
06-juil.-22,102.300003,105.470001,101.000000,104.980003,101.238228,510700
06-août-22,104.080002,107.040001,103.389999,106.449997,102.655830,640600
06-sept.-22,106.279999,108.809998,105.059998,106.230003,102.443680,522600
06-oct.-22,104.010002,105.050003,100.070000,100.139999,96.570740,617800
13-juin-22,96.769997,99.870003,96.769997,98.449997,94.940964,787100
14-juin-22,98.910004,101.339996,98.839996,100.800003,97.207214,572200
15-juin-22,101.940002,103.129997,99.949997,101.379997,97.766541,453600
16-juin-22,98.660004,99.459999,95.500000,96.820000,93.369072,908800
17-juin-22,97.300003,99.239998,96.150002,97.540001,94.063408,938000
21-juin-22,99.989998,101.410004,98.010002,101.110001,97.506165,592700
22-juin-22,99.349998,103.050003,99.349998,102.830002,99.164864,491300
23-juin-22,103.900002,105.110001,101.139999,104.489998,100.765686,696400
24-juin-22,105.830002,108.410004,105.190002,107.570000,103.735916,744200
27-juin-22,108.779999,109.800003,105.779999,106.919998,103.109085,536700
28-juin-22,106.330002,108.879997,103.739998,103.959999,100.254578,544900
29-juin-22,103.639999,103.639999,100.779999,102.370003,98.721260,396500
30-juin-22,100.879997,101.010002,98.050003,99.279999,95.741394,492000
07-janv.-22,99.269997,101.699997,98.540001,101.029999,97.429024,336700
07-mai-22,99.459999,108.040001,98.410004,107.849998,104.005928,932800
07-juin-22,108.680000,109.639999,105.029999,108.470001,104.603836,798600
07-juil.-22,109.989998,112.529999,107.949997,112.239998,108.239464,568900
07-août-22,112.500000,112.500000,110.059998,112.010002,108.017662,406200
07-nov.-22,111.169998,111.889999,106.849998,107.029999,103.215157,503000
07-déc.-22,106.989998,110.650002,106.989998,109.879997,105.963577,424100
13-juil.-22,109.000000,111.870003,108.000000,110.660004,106.715782,329500
14-juil.-22,108.510002,108.680000,105.790001,107.480003,103.649132,440000
15-juil.-22,108.690002,108.989998,105.459999,107.860001,104.015579,429200
18-juil.-22,109.389999,110.650002,107.889999,108.169998,104.314522,375300
19-juil.-22,109.169998,112.000000,108.940002,111.050003,107.091873,849500
20-juil.-22,111.150002,112.989998,110.370003,112.449997,108.441971,815000
21-juil.-22,111.510002,114.190002,110.510002,114.040001,109.975311,403300
22-juil.-22,114.050003,115.989998,112.879997,114.080002,110.013878,532000
25-juil.-22,114.739998,114.739998,111.680000,113.000000,108.972374,894500
26-juil.-22,114.089996,115.220001,108.279999,110.129997,106.204666,1043600
27-juil.-22,109.699997,111.870003,107.639999,111.339996,107.371529,567700
28-juil.-22,111.680000,114.430000,110.529999,114.209999,110.139236,577500
29-juil.-22,114.620003,117.809998,113.230003,117.279999,113.099823,1204100
08-janv.-22,116.559998,118.900002,115.559998,116.949997,112.781578,569500
08-févr.-22,116.419998,117.000000,113.699997,113.699997,109.647423,415700
08-mars-22,115.199997,117.809998,115.010002,116.629997,112.472984,445900
08-avr.-22,116.959999,118.000000,115.949997,116.370003,112.222260,321500
08-mai-22,114.410004,117.000000,113.610001,115.080002,110.978241,437700
08-août-22,115.839996,119.940002,115.839996,117.029999,112.858727,632900
08-sept.-22,116.550003,117.980003,114.940002,116.629997,112.472984,563300
08-oct.-22,119.389999,120.099998,117.730003,118.440002,114.218483,447500
08-nov.-22,119.529999,120.580002,118.250000,119.720001,115.452858,511800
08-déc.-22,120.000000,120.540001,118.379997,120.239998,115.954315,339000
15-août-22,119.930000,120.910004,119.360001,120.410004,116.118271,507200
16-août-22,119.839996,123.870003,119.650002,122.489998,118.124130,327500
17-août-22,120.839996,121.809998,119.820000,120.650002,116.349709,394300
18-août-22,120.790001,122.760002,120.010002,122.449997,118.085548,278500
19-août-22,121.190002,122.250000,120.180000,121.540001,117.207985,310500
22-août-22,119.930000,121.300003,117.830002,118.430000,114.208824,385900
23-août-22,118.660004,120.290001,118.529999,118.629997,114.401703,371700
24-août-22,118.709999,120.209999,118.269997,119.190002,114.941742,355400
25-août-22,119.550003,123.070000,119.360001,121.860001,117.516579,331400
26-août-22,122.220001,122.720001,116.949997,116.970001,112.800865,430700
29-août-22,116.000000,118.449997,115.050003,116.540001,112.386200,362000
30-août-22,116.709999,116.959999,114.389999,115.339996,111.228966,415800
31-août-22,115.339996,115.529999,112.839996,113.269997,109.842239,425000
09-janv.-22,112.459999,114.120003,111.889999,113.720001,110.278618,347900
09-févr.-22,114.690002,115.830002,111.709999,112.330002,108.930687,470900
09-juin-22,112.220001,112.519997,106.989998,108.430000,105.148712,585700
09-juil.-22,108.010002,111.930000,107.720001,111.599998,108.222786,469200
09-août-22,110.489998,112.150002,107.779999,111.980003,108.591293,491100
09-sept.-22,113.000000,113.849998,112.260002,112.820000,109.405869,482100
09-déc.-22,113.500000,116.790001,113.080002,115.910004,112.402359,515700
13-sept.-22,112.470001,113.540001,110.510002,110.739998,107.388802,435500
14-sept.-22,111.089996,111.959999,109.169998,111.209999,107.844582,496500
15-sept.-22,110.699997,113.250000,109.529999,110.669998,107.320923,506800
16-sept.-22,109.480003,110.000000,106.470001,107.830002,104.566872,1229000
19-sept.-22,107.360001,110.139999,107.360001,109.940002,106.613022,377000
20-sept.-22,108.940002,108.940002,106.699997,107.339996,104.091698,360200
21-sept.-22,107.970001,108.669998,104.820000,104.940002,101.764336,439100
22-sept.-22,104.660004,104.980003,101.089996,101.830002,98.748444,478400
23-sept.-22,100.169998,100.739998,97.389999,98.430000,95.451340,788600
26-sept.-22,98.300003,100.410004,97.720001,98.489998,95.509514,523700
27-sept.-22,100.050003,100.720001,97.879997,100.089996,97.061089,426000
28-sept.-22,101.290001,104.879997,100.419998,104.160004,101.007927,571200
29-sept.-22,102.019997,102.150002,96.930000,97.650002,94.694946,877500
30-sept.-22,96.809998,99.449997,95.209999,95.650002,92.755463,800700
10-mars-22,96.739998,99.330002,96.070000,98.000000,95.034340,564500
10-avr.-22,100.260002,103.730003,100.260002,103.290001,100.164253,468600
10-mai-22,100.599998,101.809998,100.150002,100.870003,97.817490,312000
10-juin-22,99.699997,100.500000,97.690002,99.190002,96.188332,491700
10-juil.-22,97.970001,98.250000,95.300003,96.959999,94.025810,404200
10-oct.-22,96.709999,98.680000,96.059998,98.129997,95.160400,358600
10-nov.-22,97.800003,101.220001,96.809998,99.730003,96.711990,365600
10-déc.-22,100.099998,100.830002,98.290001,100.150002,97.119293,387300
13-oct.-22,97.279999,100.300003,94.389999,98.839996,95.848915,840200
14-oct.-22,99.349998,100.230003,95.089996,95.739998,92.842728,531400
17-oct.-22,96.570000,98.959999,95.290001,97.790001,94.830704,508900
18-oct.-22,100.480003,101.410004,98.290001,98.849998,95.858620,485000
